"protein_group","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_A_1","number_of_peptides_B_1","number_of_peptides_B_1","number_of_peptides_B_1","abundance_A_1","abundance_B_1","log_fold_change_B_vs_A","differential_abundance_pvalue_B_vs_A","differential_abundance_qvalue_B_vs_A"
"O60613",2,NA,2,NA,2,2,20.2681861977421,20.1930572437429,5.88446393113153e-18,0.999999994883773,1
"P50402",4,5,3,NA,4,9,20.3792544496191,20.3440832354687,0.157001507592484,0.0559574169983119,0.140272657787096
"Q9NS69",6,6,8,9,6,6,21.1896526871329,21.092911610053,7.25668413009828e-20,0.999999999286902,1
"P41214",NA,6,5,NA,5,10,19.745049415639,19.9015826191707,0.440516208365937,0.0004179235411759,0.00200820402902705
"P52788",14,13,9,10,11,13,21.9832629681149,22.1023208342222,0.204676207681742,0.0131173472286675,0.0407860812349797
"O60493",NA,5,NA,NA,4,5,22.5192628778818,22.4931243191548,0.00855238428739109,0.808491293071691,1
"Q9UMY4",4,4,2,NA,NA,NA,21.1147511550888,21.3230954621778,0.375621965654774,0.0369920412466546,0.0979512542552161
"Q9UBQ0",5,5,5,NA,8,6,22.3683905500089,22.277736359961,2.20835241589977e-10,0.99997392652961,1
"Q66PJ3",1,3,NA,NA,3,4,19.9386175482645,20.1101056293689,0.348343894228786,0.0192010483790247,0.0562352604240564
NA,NA,NA,NA,NA,NA,NA,20.8637966974012,20.8511161345269,0.00283622675868172,0.909511379727653,1
"P18759",9,5,9,NA,NA,5,20.5340423138766,19.9721310555368,-0.487414399004553,0.021562424118356,0.0618776907222729
"P21599",NA,NA,NA,NA,7,7,19.1926453466035,20.6912381858976,1.83242169299815,1.82755749027343e-06,1.49380619602614e-05
"Q8WUE5",1,NA,NA,NA,2,4,20.0363260556801,20.1307454636229,0.166695370499572,0.205829251268338,0.409298582780106
"Q9BT25",NA,NA,NA,NA,NA,2,20.0317923657246,19.912734264808,2.07379833531996e-19,0.999999999330698,1
"P62304",NA,NA,NA,NA,NA,3,23.9477261799902,24.0557671090336,0.0549210346388369,0.482400929129514,0.825061681562035
"Q66K74",3,6,9,NA,4,9,19.7969709151125,19.8627065147527,0.0958011188907248,0.348589738149871,0.630803080121221
"P15367",1,NA,1,NA,NA,NA,20.0221274756444,18.9545305133448,-0.955705453341973,0.0037874261272105,0.0138930700634622
"Q15061",11,12,13,14,13,12,20.4553093457687,20.2604568695316,-2.53670504982818e-18,0.99999999788035,1
"O95777",4,4,4,5,4,4,22.5770908810867,22.7209823944967,0.266477476613354,0.0808306307244214,0.191060477223398
"Q9P2N5",14,10,9,NA,15,13,20.7303744092003,20.6987132159524,3.59096131140783e-20,0.999999999717995,1
"Q9UBC2",11,9,10,9,10,12,20.2878117215802,20.4919528339967,0.240187659041688,0.0563229129673664,0.14097232913424
"Q8WW01",4,4,4,NA,4,5,21.522866956033,21.4462499714859,1.75385902557232e-20,0.999999999923745,1
"Q86UE4",11,6,NA,NA,8,8,20.6055488175442,20.3075158068606,-8.07940196390381e-20,0.99999999948816,1
"O43715",NA,NA,NA,NA,2,NA,20.7337326247064,20.7456892202643,1.05000283004708e-19,0.999999999687961,1
"P62316",7,8,7,7,7,7,24.6232431384152,24.6136183654377,0.12277455966279,0.0289862625051177,0.079758927567379
NA,NA,NA,NA,NA,NA,NA,19.420688830709,21.2031087316332,1.93057408375738,1.15073047941363e-07,1.13639753749922e-06
"P29084",NA,NA,3,NA,3,2,20.2139247526214,20.7169754321547,0.597552378832968,0.0162904172684558,0.0489789644446101
"Q9Y4E8",29,24,24,26,32,31,21.4525763254569,21.476542256947,0.137997467648681,0.00457758187519145,0.016308264872283
"P04179",NA,1,NA,NA,1,NA,20.2412811890103,20.3844631182542,0.301776785970419,0.0808829411247469,0.191102734458214
"P32288",9,8,10,NA,9,7,22.7780939463545,21.6232289345166,-0.960283018230625,1.58013148887092e-05,0.000105405405808096
"P21304",6,NA,NA,NA,NA,NA,20.3418188547113,18.8882449100991,-1.24977719715134,6.63861506171233e-05,0.000394056829866347
"P32566",6,5,6,NA,NA,NA,20.6639691322844,19.5265416248998,-0.900179387966114,6.55422074510893e-05,0.000389881298342492
"P61923",3,4,3,3,3,4,22.2659708456876,22.1277602985638,6.37592187312892e-20,0.999999999532598,1
"P16150",NA,NA,NA,NA,5,NA,21.3709498354616,21.3265056432579,3.35316486046527e-08,0.999720246619213,1
"Q12466",11,7,10,NA,2,NA,20.4247152476371,19.5431082911064,-0.76354107229,1.32149154900564e-08,1.50292583954534e-07
"P53301",NA,3,NA,NA,NA,3,21.1332201538131,19.8985147292784,-1.02674461927533,0.000230504388976383,0.00120234902144636
"P0AB77",NA,NA,NA,NA,7,6,19.718480432484,20.8106961969641,1.57771598752163,0.00031371831690087,0.00156717971089093
"P61086",6,7,8,NA,9,8,22.5181327794593,22.4643857560628,2.20948782636595e-16,0.999999976261867,1
NA,NA,NA,NA,NA,NA,NA,18.9876003632659,19.9351593367529,1.21350865423373,0.00168455150265287,0.00681657346273304
"Q9NW68",NA,NA,NA,NA,NA,2,20.0308305643531,20.0782064626112,0.089834622099648,0.46132046478149,0.796122070751639
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Q9H7Z6",NA,NA,NA,NA,NA,3,19.5153387961741,19.3842301522463,2.87739152660109e-22,0.999999999998608,1
NA,NA,NA,NA,NA,NA,NA,19.6923172385045,19.5515167373105,-8.35561729695064e-20,0.999999999724681,1
"Q99496",5,4,NA,NA,5,3,20.365911797949,20.1241635435204,-5.94305996971561e-20,0.999999999555243,1
"P40188",1,1,1,NA,NA,NA,20.4973676542588,19.256283340493,-1.25565981503971,0.000249484523718737,0.00129164095768563
NA,NA,NA,NA,NA,NA,NA,20.7196323301277,20.4950634252927,6.71098835559248e-20,0.999999999743011,1
"P62487",3,NA,NA,NA,NA,NA,21.0389512395855,20.802228339652,-3.06484137508435e-20,0.99999999968019,1
"Q9H0E9",NA,NA,NA,NA,NA,10,19.9648504597511,19.6368257934182,6.14388370917132e-20,0.999999999699733,1
"P0A7D7",NA,NA,NA,NA,NA,6,19.4166082850182,20.7010712728956,1.49175379876064,1.0017833952766e-06,8.51439179752703e-06
NA,NA,NA,NA,NA,NA,NA,21.9525006375705,20.7136216888105,-1.09070692784168,2.21694186273334e-06,1.77803863268353e-05
"P42949",NA,NA,1,NA,NA,NA,20.7767909115945,19.3266099814907,-1.3444097914207,0.00384472190723129,0.0140567895817745
"P07910",6,7,5,6,5,7,25.7687460465274,25.9781598664825,0.279186380792189,0.00993442251090859,0.0318337441891124
"P17898",NA,NA,1,NA,NA,NA,20.5546631266699,19.193039147936,-1.09014562920118,0.000106718463672976,0.000603144066583521
"P21291",4,4,4,NA,5,5,20.7136817801315,20.6216519227873,1.75879817108185e-17,0.99999999176838,1
"P0A972",NA,NA,NA,NA,4,3,21.4387664027509,23.527486687599,2.08576322297918,0.000119229477972483,0.000667733201561334
"Q96DH6",3,1,7,NA,4,4,20.9105206965448,21.0060778163062,0.211060272268661,0.130142735907523,0.281047542524029
"Q14011",3,3,3,NA,4,2,23.7837020257002,23.8848930868497,0.218510990062713,0.0518225733508571,0.130853176568361
NA,NA,NA,NA,NA,NA,NA,18.073682016313,20.1285171966354,2.38505611252748,1.59391916776368e-05,0.000106070160444706
"P43897",9,6,5,5,6,6,21.6524614385618,21.5953210248397,1.10031671804078e-19,0.999999999222818,1
"Q12078",3,NA,NA,NA,NA,NA,18.6559899864853,17.9028807534946,-5.7176030320548e-19,0.999999999021998,1
"Q9NUG6",NA,NA,NA,NA,NA,1,21.8231147906491,21.3601224168624,-0.131293529905961,0.367639420395167,0.659469548543367
"P21399",11,12,12,11,15,13,20.6397532636609,20.6182286267427,0.228535396470494,0.0207383124241678,0.0598531637826994
"P45973",8,9,7,9,6,6,21.6894873994527,21.3691794759858,-1.50120648632664e-20,0.999999999890691,1
NA,NA,NA,NA,NA,NA,NA,19.3222141518736,19.5411892963857,0.356314982698076,0.104975005598952,0.237219576984602
"P39079",13,15,11,NA,NA,6,19.6687833190748,18.9278026952034,-0.628794246775855,0.00156326872506063,0.00639361932504532
"P0AA04",1,1,NA,3,2,2,20.0488466369725,21.5017520362346,1.58152816160381,2.00608434031306e-10,3.12746294627457e-09
NA,NA,NA,NA,NA,NA,NA,19.7491694665653,19.510594082964,-5.54462134195248e-20,0.999999999787177,1
"P40364",2,2,2,NA,NA,NA,19.6166078688516,18.6649801854477,-0.829557684007619,0.00038490561387623,0.00187552779369015
"P42943",6,6,NA,NA,5,NA,21.3009299613231,20.2992708169204,-0.750823936284591,5.44585004910844e-08,5.61793081274198e-07
"P14854",4,4,5,3,4,3,23.004924466332,22.9891853555871,0.206732610943788,0.0614773187980946,0.1516440530353
"P78332",NA,12,NA,NA,NA,8,20.0929690977421,19.8370708931367,2.73626575946964e-20,0.9999999998403,1
"Q8WUA2",11,11,7,10,8,8,20.4805927494335,20.5476317552676,2.84758252037937e-11,0.999990071815392,1
NA,NA,NA,NA,NA,NA,NA,22.1886258775523,22.1209385351886,7.87418791793854e-20,0.999999999736519,1
"O95865",NA,NA,4,NA,3,5,19.8693809672743,20.011886095638,0.242981654464427,0.0165756943305935,0.0496465750322686
"Q96QR8",NA,NA,NA,NA,NA,3,20.4067122348699,20.3630422474812,1.11376783009922e-19,0.999999999549447,1
"P62249",7,NA,8,NA,7,9,23.4648028441712,23.6971089640422,0.116484135605561,0.292000211830869,0.546946059959947
"Q07812",3,4,3,NA,3,4,20.5770521063672,20.3074648294438,2.83413973909901e-21,0.999999999984394,1
"O00115",NA,3,NA,NA,NA,NA,19.9644600616166,19.9212115298472,8.02323102677341e-20,0.999999999609626,1
"Q9HCD5",NA,11,8,NA,6,7,20.7797734412719,20.6939379157946,6.8541310023112e-21,0.999999999960789,1
"O15027",19,13,10,17,17,14,20.0610835600182,19.9536042022568,7.97680089701131e-20,0.999999999308893,1
"Q05515",6,7,5,NA,NA,6,21.1453086079342,20.2311485248253,-0.823883730492015,0.000172487400937846,0.000934868237504929
"P39729",NA,NA,2,NA,NA,NA,20.218279732497,18.8838061074885,-0.558205698164494,0.00517159227451534,0.0180517843544403
"P30260",NA,7,NA,NA,11,6,20.3802963785957,20.4899342823696,0.13240552208245,0.222026286204232,0.435268770199043
"Q9UIV1",NA,NA,NA,NA,NA,2,20.7282162155372,20.2823332563269,-7.30979219972387e-19,0.999999999771521,1
"Q99081",1,4,1,2,3,3,20.024052463707,20.0348387933909,2.42219891189698e-11,0.999990412329468,1
"Q9UHR5",6,4,7,NA,5,5,21.1240668352301,20.7755072481802,-3.53962454219085e-18,0.999999996611833,1
"Q6YN16",5,NA,5,NA,NA,NA,20.0720906775152,20.0960806937711,7.36099874989972e-20,0.999999999768329,1
"Q96QC0",9,10,8,NA,10,11,19.9521576744785,19.9747918782232,5.97858265784128e-20,0.999999999509664,1
"P28273",NA,7,9,NA,NA,NA,19.5094792480565,18.6863067659103,-0.0441345738316369,0.629346746178497,1
"P09661",10,9,7,10,8,8,23.1189065059522,23.0193063594692,4.52353422003681e-21,0.999999999928547,1
"O14841",8,10,9,NA,5,9,20.0666447530521,20.1400165048496,6.02889940737042e-11,0.999980400313628,1
"Q9UKZ1",NA,NA,NA,NA,NA,6,19.419185158009,20.008061620903,0.275325180248825,0.234445881394336,0.454003713097894
"P53597",5,7,6,NA,6,6,20.9684846140977,20.957515033582,6.25426587347106e-20,0.99999999959343,1
"Q9NZ09",NA,NA,NA,NA,NA,1,18.6034067185748,19.3038201164454,0.5478968586512,0.087606142462833,0.204530294096667
"Q86UV5",15,15,11,NA,11,11,19.9282040610674,19.8500397065149,0.0918641307511321,0.199180747015326,0.39864880848722
"P0A8G6",2,1,3,NA,5,4,19.9949879055598,21.8524862990108,1.95087442582402,1.81964066527426e-09,2.43349534753545e-08
"Q14657",2,1,NA,NA,NA,NA,20.3359974714687,20.273037007987,2.72947728387932e-20,0.99999999987179,1
"Q8WUH6",3,3,3,5,5,3,21.0243998429167,21.202359608429,0.3138583839716,0.0664861547513144,0.162411161474382
NA,NA,NA,NA,NA,NA,NA,20.5384208353139,19.5072704460172,-0.913959186998062,0.000401239391461471,0.00194317506336053
"P17655",15,11,14,11,12,13,20.1988141836646,20.1841938818786,0.227228019614244,0.00292052780470006,0.0110490315719736
"P36959",NA,4,4,NA,5,8,20.4589117496575,20.301921265027,3.94473069920029e-20,0.999999999688099,1
"Q96KR6",NA,NA,3,NA,NA,3,19.0344650943941,18.6111822277121,-0.201800345054555,0.259821676798952,0.49587699664174
NA,NA,NA,NA,NA,NA,NA,19.0216753151338,19.8480880853426,1.00673398074577,8.52680118091187e-05,0.000495018269393942
"P40495",7,8,10,NA,NA,7,22.0771030509222,21.0498204519077,-0.91973094574054,9.77074665587185e-08,9.73566318493514e-07
NA,NA,NA,NA,NA,NA,NA,20.6880356338204,20.8210107800628,0.0483277213157113,0.544353777943535,0.908893943317273
"P15170",8,8,9,7,8,9,22.6481555194493,22.6714099935797,0.0733188036512824,0.341873347588509,0.620876007564209
"P0AB89",NA,NA,NA,NA,3,NA,18.9618391033615,20.5423735556281,1.16205705064329,0.00024384760565095,0.00126600019772009
"P11353",NA,NA,6,NA,NA,3,20.6181380904934,20.5188795482799,1.45188077172093e-19,0.999999999735413,1
"Q05397",NA,NA,NA,NA,NA,2,19.5611324200357,19.7952681489516,0.30641401403898,0.0326961688587825,0.0884326204513853
"P53297",6,5,5,NA,5,5,19.9491480504579,19.125486399055,-0.858709899651412,1.15448422114903e-06,9.72289442697587e-06
"Q9GZP4",6,6,7,NA,8,7,21.5775580646394,21.3262206951312,-5.28667582138253e-20,0.999999999503051,1
"P99999",6,4,3,6,3,4,20.8039899265754,20.8683566472309,1.71593233670526e-20,0.999999999936557,1
"Q9BQT8",4,NA,NA,NA,NA,4,20.8463042716563,20.735785079461,4.77440641724205e-20,0.999999999680488,1
"P09668",NA,NA,NA,NA,NA,2,19.7069970449488,19.4518843511397,-1.17671497766532e-20,0.999999999941843,1
"P20674",8,7,6,7,6,8,21.4319989747298,21.2757678403569,4.36625999791066e-20,0.999999999531799,1
"P0AA25",NA,4,NA,5,5,6,20.9249848967728,22.6691719884441,1.49712078730102,1.68884184218565e-09,2.28058163177623e-08
"Q6P996",NA,NA,NA,NA,NA,6,19.3621413602978,19.2843579150352,1.94387586328141e-11,0.999995456120819,1
"P54000",NA,NA,NA,NA,NA,5,20.4292041208464,19.8881374008522,-2.46556417669515e-19,0.99999999970011,1
"P36041",3,NA,4,NA,NA,3,19.1383306332796,18.7344665560946,-1.86909524659046e-19,0.999999999587601,1
"P53334",NA,1,2,NA,NA,NA,20.6417239717307,19.8263292689848,-0.690218733552371,0.00294463586238121,0.0111326492072314
"Q9Y3D6",NA,NA,NA,NA,NA,4,21.9526110643504,21.8286003798756,1.7681119697363e-17,0.999999993774702,1
"Q9H9A5",NA,NA,NA,NA,6,3,18.8405962503191,18.8593068694743,5.43467983956495e-20,0.999999999734888,1
"Q12458",5,4,4,4,5,4,21.9631049972846,21.2390769279582,-0.596218254029082,0.000134464296284467,0.000743303629859353
"P14065",7,6,8,NA,5,5,21.0717676770104,20.2092344566929,-0.621947051844595,4.94555063347461e-05,0.000302621896535657
"Q13257",5,5,6,5,7,7,22.2567062444036,22.2861427104744,0.185700006277578,0.0437833889702207,0.112812353196251
"O95983",6,6,6,NA,5,6,20.3554064263919,20.3113588658134,0.00653445387760778,0.812075647848818,1
"Q9BV38",NA,NA,9,NA,8,8,20.7678009874321,20.6206635385074,-1.38980988754697e-21,0.999999999982858,1
"P0ADY7",1,1,1,NA,NA,2,19.959681082855,21.5421498890882,1.84921432406981,0.00592979540414606,0.020403201793559
"P36542",9,9,8,8,9,8,23.048462471685,23.085184013208,0.111822157619677,0.151331127644113,0.318622063135366
"P14164",2,NA,NA,NA,NA,4,18.6919163186599,17.756265360536,-0.592311689331902,0.0403021297381431,0.105413836370856
"Q9GZU8",5,NA,NA,NA,6,6,21.0863179055659,20.9188171282112,2.85821306772859e-20,0.999999999762285,1
"Q7Z7A3",NA,5,NA,NA,NA,7,19.848867424409,19.644083561967,-1.13776771245515e-21,0.999999999993549,1
"Q9Y2Y0",NA,NA,NA,NA,NA,2,19.9560463520843,19.993012998272,9.0219103554613e-20,0.999999999590251,1
"Q9H8H0",13,13,16,12,12,12,20.9705386227105,20.9689015589792,0.183905647551527,0.0136927003135641,0.0422896420368842
"Q96DF8",8,6,8,5,6,4,20.1625426173071,19.9081445846949,-7.56124621036316e-20,0.999999999766432,1
"Q9NPA8",2,NA,3,NA,3,2,22.6572674118478,22.7853590995509,2.27156076275219e-19,0.999999999297626,1
"P41440",3,NA,NA,NA,NA,NA,19.1744946698381,19.0345236839567,1.78888810828298e-20,0.999999999929427,1
NA,NA,NA,NA,NA,NA,NA,19.976463683189,19.0296146296001,-0.74432626119211,0.00130859089461486,0.00551456299552958
NA,NA,NA,NA,NA,NA,NA,18.6353870498223,18.62262858038,1.18682061054857e-19,0.999999999572452,1
"Q9GZT3",4,2,2,NA,4,4,22.9847012361209,22.7956324730726,-3.20780931254941e-20,0.999999999900841,1
"Q96S94",1,NA,2,NA,1,1,19.4861281869578,19.5659222639833,4.67702202178401e-20,0.999999999838912,1
"P53081",4,5,5,4,3,2,20.4089569630611,19.0222779090887,-0.974037178354219,9.57604867415896e-08,9.55882556503277e-07
NA,NA,NA,NA,NA,NA,NA,19.6767031293966,18.7955958479258,-0.461194544069372,0.05735050748386,0.143054074847381
"P37292",10,11,12,NA,NA,10,21.1174258705301,20.0026649600951,-0.875049650293838,4.5472143463558e-12,8.91768184532675e-11
"Q12522",2,3,4,NA,3,3,21.5942921193584,20.4388922838069,-0.923717709991525,3.62197109841656e-07,3.32263464400197e-06
"P0DPB6",NA,5,2,NA,2,3,21.5006598155337,21.4038719649123,3.62445791963641e-20,0.999999999659736,1
"P57737",10,9,8,11,8,15,20.5811491377739,20.5501355084785,0.0614632811877672,0.363178808463133,0.652945379647032
"P10398",2,NA,NA,NA,3,2,19.9885181952481,19.6832595040505,-1.40958854195184e-08,0.999789193670104,1
"P32264",5,NA,NA,NA,NA,NA,21.6757732049853,20.0214265961465,-1.45187115437333,0.0591355435085603,0.14645348793954
"Q02896",NA,NA,2,NA,NA,NA,19.4450983929256,18.5346888144603,-2.09137762367969e-20,0.999999999946709,1
NA,NA,NA,NA,NA,NA,NA,19.4857571779984,19.9231055772745,0.336922254046569,0.18850502098848,0.380991575559383
"P32565",13,14,16,NA,10,13,20.9783695682536,19.9584820085084,-0.806817667704124,2.42849439202527e-05,0.000156358977676801
"P24534",7,8,7,7,9,8,24.7345797222029,24.7062634794588,0.104844192511207,0.174747790770795,0.359470066263126
"Q15648",NA,NA,10,NA,13,6,19.7137414681786,20.0695414979899,0.321075206242884,0.0567173872863967,0.141729626042099
"Q13422",5,NA,NA,NA,NA,2,20.7617153452473,20.7261884855256,5.5878143670376e-20,0.999999999791516,1
"Q9UEY8",NA,6,NA,NA,NA,7,19.5679676726842,19.4617790135816,5.71546843533635e-20,0.999999999781052,1
"Q99856",9,9,10,12,9,6,21.0323093477701,20.9620908366359,0.0950362395881265,0.377765164308652,0.67349716091006
"P32319",8,14,10,NA,NA,5,20.1951569676308,19.0808986974802,-0.973396565744263,0.00199235891681032,0.00792091116640208
"P38628",4,8,7,NA,NA,8,20.3866240812503,19.422058760119,-0.702575158929375,0.00116608635050544,0.00498596243860186
"Q92734",8,6,8,7,6,8,21.0572571115298,20.9500289981852,-2.18432515097159e-17,0.999999994572345,1
"Q8NCW5",6,4,7,7,6,7,21.2581979523811,21.278813930448,0.14459147017343,0.274972621646502,0.519965264101563
NA,NA,NA,NA,NA,NA,NA,18.9256751570993,18.5066908882693,7.11655960478505e-20,0.999999999845695,1
"Q9H4L4",4,5,NA,NA,7,5,20.0137984680664,20.3895154609868,1.36501517050591e-06,0.997806120436861,1
"Q9Y2T2",NA,NA,NA,NA,5,4,19.9174779187321,20.2565216989447,0.450648862618559,0.00107227985483261,0.00462764634084058
"Q9Y4W6",11,10,13,14,16,17,19.8789115034242,20.0416843930288,0.27971618812096,0.00396647420528473,0.0144543216279253
"O14618",NA,NA,NA,NA,NA,1,19.9216936117141,19.773326833934,5.26661675224271e-10,0.999983866866296,1
"Q96GU1",5,6,6,5,5,5,23.3880378649756,23.2644762040404,2.02093624578196e-20,0.999999999762473,1
NA,NA,NA,NA,NA,NA,NA,20.3108985837337,19.8008137175128,-2.36268281827886e-19,0.999999999182532,1
NA,NA,NA,NA,NA,NA,NA,19.7632402884804,19.4926391669912,-6.17353356255138e-20,0.999999999778444,1
"P23644",3,2,4,NA,3,4,22.17259393093,21.2729767289194,-0.734086114807304,5.84309792090257e-06,4.26699913960648e-05
NA,NA,NA,NA,NA,NA,NA,18.4040615104421,18.7711691647691,0.451484903074318,0.0320339789669911,0.0867684642590535
"P55212",4,NA,NA,NA,4,6,21.3324087985424,21.297432248173,7.82643954541288e-20,0.999999999682339,1
"A8MWD9,P62308",NA,3,NA,2,NA,NA,22.9593479079553,23.2683501437296,0.306648442736971,0.0278391916826034,0.0769076723934539
"Q9Y5M8",3,5,NA,NA,NA,NA,20.1767615978979,20.1625722486663,6.02154305722375e-19,0.999999999307418,1
"P35269",7,8,10,NA,9,12,20.6170643137216,20.4981995531549,4.36714843275441e-20,0.999999999478868,1
"P16965",NA,3,2,NA,2,2,21.2990902328654,20.2043566275584,-1.05427806296878,0.000424500233780451,0.00203628029168669
"Q06177",5,4,5,NA,3,3,21.0905056108557,20.1185045485913,-0.778850380142019,1.01121505245206e-05,7.07723019055349e-05
NA,NA,NA,NA,NA,NA,NA,19.3172302866733,19.5783910821965,0.301244874454636,0.154728538843419,0.324543987369984
"Q9Y305",NA,NA,5,NA,6,NA,20.5127358081141,19.8687674996299,-1.26377374825861e-19,0.999999999699729,1
"Q15758",7,7,6,7,7,7,23.2591862889279,23.2220267703391,0.148074311886071,0.0778220204523852,0.184893927016583
"Q3YEC7",7,5,8,NA,8,8,20.1727308207905,20.2218225287006,0.080534802973331,0.398352140319093,0.705666893958176
"Q96JB3",8,7,NA,NA,7,7,20.0537970265467,19.9834791949572,4.13590244269316e-17,0.999999989700936,1
"P58546",3,3,4,4,4,3,22.5048068921661,22.0412688220988,8.0702398090975e-19,0.999999999690478,1
"P78337",NA,NA,NA,NA,NA,3,18.5737659790738,18.6598179719318,1.08054168843764e-19,0.999999999487347,1
NA,NA,NA,NA,NA,NA,NA,19.4092651446067,19.401814617124,7.83249494765814e-20,0.999999999570326,1
"P0A7U3",NA,NA,NA,NA,4,2,18.5740696181519,20.7596524737538,2.15192463530067,7.1877576093487e-11,1.18374049649511e-09
"P25371",NA,2,5,NA,NA,NA,19.6018608686786,18.4230715771073,-1.09710475703918,0.0232727975903712,0.0659673271841472
"Q00577",5,3,NA,NA,3,3,20.4710673174741,20.4270760752279,9.74908022946326e-22,0.99999999999194,1
"Q92733",4,4,6,NA,4,5,19.8705712919696,19.917593157124,5.54081204882347e-11,0.999986124226131,1
"Q9NPF4",4,1,NA,NA,4,5,20.7998240891271,20.8587041733188,0.138215934680052,0.126527428140221,0.275154439779251
"Q12746",5,8,7,NA,NA,5,21.2692641072316,20.3394361082013,-0.750600804488865,4.10023225199098e-10,6.06834373294665e-09
"Q9H2P0",14,11,12,15,16,14,19.9720931752496,19.9316183764514,0.148747264434256,0.0700839439965614,0.169484047573384
NA,NA,NA,NA,NA,NA,NA,20.0777741814,20.3280880576869,0.471226029115348,0.00172237510908972,0.00694575471949561
"Q9Y3A4",4,4,3,NA,NA,5,20.4202794359382,20.3758350083595,6.88062623799971e-20,0.999999999436853,1
"P16387",19,22,20,13,12,13,20.888688324249,19.7719873366496,-0.976165078688779,2.93624533248947e-12,5.88309082863414e-11
