"protein_group","number_of_peptides_A_1","number_of_peptides_A_2","number_of_peptides_A_3","number_of_peptides_B_1","number_of_peptides_B_2","number_of_peptides_B_3","differential_abundance_pvalue_B.A","differential_abundance_qvalue_B.A","abundance_A_1","abundance_A_2","abundance_A_3","abundance_B_1","abundance_B_2","abundance_B_3"
"sp|Q07866|KLC1_HUMAN;sp|Q9NSK0|KLC4_HUMAN;sp|Q6P597|KLC3_HUMAN",14,14,12,14,14,14,0.174131494913414,0.319972352067297,26.739161467409,27.0371255670233,26.9916767478077,27.0334228629389,27.0873792726186,27.9677991801976
"sp|Q07878|VPS13_YEAST",2,2,3,0,1,1,0.0359525626242276,0.116256929835854,23.4006268317638,24.3863942185698,24.9485825599515,NA,22.5848643556577,23.0078869648617
"sp|Q07955|SRSF1_HUMAN",11,11,11,11,11,10,0.571285037595608,0.691086579275103,30.8574150388356,30.8428422134434,30.856865373409,30.7390342601278,31.0981045544922,30.961114072698
"sp|Q07960|RHG01_HUMAN",8,8,8,7,7,8,0.388490606963593,0.535281580989298,26.780751796768,26.5699570866031,26.681665429926,26.6939716539622,26.8472653542878,26.8278309148899
"sp|Q08170|SRSF4_HUMAN",2,3,2,2,2,2,0.145653017961802,0.287988217333855,25.747688241616,25.550893508311,25.6653574407817,26.2112382858102,25.7398379958781,25.8412679713836
"sp|Q08179|MDM38_YEAST",2,2,2,1,2,2,0.0317149393102744,0.106063787453799,24.3947619189545,24.1669458427619,24.6618256375284,22.4050383323075,23.874551180209,23.527672140094
"sp|Q08193|GAS5_YEAST",4,4,6,4,3,4,0.0129512533638834,0.0560494454702693,26.2942084439868,26.3316706670609,27.7377479960393,25.3646749948494,25.1440936085246,25.4128235656626
"sp|Q08208|NOP12_YEAST",5,3,3,3,3,3,0.191430362942458,0.339995911790931,25.4262019952547,24.0233058832151,24.6607230459714,23.8611925158196,24.4154503524266,24.1512416457107
"sp|Q08209|PP2BA_HUMAN;sp|P16298|PP2BB_HUMAN",2,1,1,1,1,0,NA,NA,28.5839089003344,27.7804486000183,NA,NA,NA,NA
"sp|Q08211|DHX9_HUMAN",41,39,41,41,39,42,0.231622428878944,0.383369643462914,32.0196812808987,32.041090998168,32.0060826863515,32.1686669218731,32.1590073481922,32.1474959582687
"sp|Q08220|GSHB_YEAST",6,7,7,3,4,5,0.00105188307962585,0.00878547132829388,26.4712982456913,26.5031874177722,26.4797371111493,24.1931071897959,24.2696867757448,25.284810047656
"sp|Q08245|ZEO1_YEAST",4,4,4,4,4,4,0.000950195455512458,0.00826095194952646,30.5060155205404,30.6004018846199,30.6097642456272,29.3163705456493,29.7931630890461,29.6507048825027
"sp|Q08257|QOR_HUMAN",8,7,8,9,8,9,0.351565384149232,0.500682494188113,28.1037215685623,28.3900874700821,27.8173147220222,28.4351761455346,28.323810993789,28.1230564647298
"sp|Q08299|ENB1_YEAST",1,2,1,0,1,1,0.992365560254189,0.995421500185171,22.3614117043117,23.8556024020465,22.9164622161952,NA,23.1319057510155,22.9476127425932
"sp|Q08378|GOGA3_HUMAN",7,7,7,9,6,9,0.0440713099326861,0.133580905912596,25.7161165486486,25.5607958159037,25.9564665693343,26.3402695777116,25.9303060450459,26.4988189648545
"sp|Q08379|GOGA2_HUMAN",15,17,15,17,14,17,0.163862650355824,0.30805421686747,27.5577422383529,27.6871415107777,27.2968836151086,27.9544985154878,27.5934121950932,27.7821731067716
"sp|Q08412|CUE5_YEAST",8,6,7,5,6,7,0.000369281738904075,0.0050825650036206,27.1258026791636,26.8652928283325,27.0363753167085,25.9515732695968,26.1304351329607,25.8516035146935
"sp|Q08421|ETT1_YEAST",2,2,1,3,1,2,0.727423949133909,0.810534416298354,23.8692950005094,23.6881418771931,23.4284000473709,24.7282972553955,22.177387871,23.3839854527468
"sp|Q08601|MCA1_YEAST",3,1,2,0,2,1,0.186178196397807,0.334485175152512,25.5213763861803,22.7900578551056,24.2944123213985,NA,23.362935338772,22.3219920840527
"sp|Q08641|AB140_YEAST",8,8,6,6,3,6,0.0168351136323759,0.067868288125238,26.3529891704316,26.536639345316,26.127318965191,25.2688192331781,24.0716239701922,25.5768035366809
"sp|Q08647|PUS7_YEAST",2,0,1,0,0,0,NA,NA,24.3440718543724,NA,NA,NA,NA,NA
"sp|Q08686|THTR_YEAST",6,4,5,5,3,3,0.0259207747106223,0.0920413555494916,26.017520068075,25.4719355300132,25.4565488707423,25.3116915194626,24.4662552588092,24.3146784167598
"sp|Q08723|RPN8_YEAST",7,7,8,4,5,3,0.00023996261711478,0.00422153955213023,26.7920874624511,27.0619986929708,27.0800742240745,25.146918784974,25.5830942493049,24.8456746531524
"sp|Q08742|RDL2_YEAST",2,2,2,2,2,1,0.357023987958813,0.505922043261821,26.9484508165167,26.8142818380719,27.3148100865242,27.0404165506556,27.6326469411392,27.0850118284627
"sp|Q08752|PPID_HUMAN",14,16,15,13,14,12,0.12340179154438,0.259776455616476,29.0420827202513,29.0517837378173,28.9645450983688,28.8999604562606,28.8536712192363,28.6104563883863
"sp|Q08945|SSRP1_HUMAN",14,13,13,13,12,11,0.555270650284005,0.678772178455754,29.4854462614487,29.2974537744207,29.580895706681,29.4860554380721,29.3774737935469,29.2446198406833
"sp|Q08951|AP3D_YEAST",2,2,2,1,1,2,0.151099541900601,0.294015277469668,23.703529090305,23.9458944920008,23.8355878197501,22.5631037627618,23.4415326448753,23.8233919890934
"sp|Q08954|YP199_YEAST",2,2,2,2,0,0,0.00923420935689367,0.0432582424906831,24.2441119367336,24.593370180155,24.0771845673443,22.8863632689942,NA,NA
"sp|Q08959|PGC1_YEAST",1,1,2,1,0,0,0.554606572956211,0.678130058924937,23.7342137063074,24.2036251256494,24.0828209075141,23.830280920502,NA,NA
"sp|Q08971|YP225_YEAST",3,4,3,2,2,3,0.000148700135487713,0.00366816974215755,27.5331284690474,27.711662214398,27.4842888187543,26.2868482681737,25.7357209159057,25.8587259768206
"sp|Q08972|NEW1_YEAST",11,12,11,10,8,9,0.000616453562128586,0.00639396876275293,27.8297505174554,27.7947179541255,27.7772851918541,27.0425329436395,26.6128169789161,26.7078807475857
"sp|Q08977|CUB1_YEAST",6,8,8,4,6,5,0.00831533763780439,0.0399495965568459,26.6127091462606,26.9019305289677,26.3816521114671,24.5866920831078,25.6023313809888,25.6972506135421
"sp|Q08985|SAM4_YEAST;sp|Q04898|YM99_YEAST",5,4,4,2,2,2,0.000112701155133259,0.00329735235916828,25.6041649217718,25.7734123410174,25.8846772234266,24.5611460220072,24.2892507722276,24.4908435326689
"sp|Q08AM6|VAC14_HUMAN",5,4,4,3,2,3,0.177350225341017,0.323459620431156,25.3574088569421,25.0953534375889,24.8754990525251,24.7839452849454,22.9016842322595,24.9842863701687
"sp|Q08J23|NSUN2_HUMAN",26,28,30,27,28,30,0.108226838833455,0.238010366428047,29.8201430421938,29.8679843769657,29.8709624668193,30.0423152229503,30.0311819660393,30.0714675278248
"sp|Q09028|RBBP4_HUMAN",9,9,8,9,9,9,0.0981371576064625,0.22535177135277,30.2092914579363,30.5242982693241,30.4987745924741,30.727473369889,30.6608169814912,30.6367194598171
"sp|Q09161|NCBP1_HUMAN",13,13,15,13,14,16,0.102180508993102,0.229248369338719,28.0076423152483,28.3322739080905,28.3499370553813,28.3165248803482,28.655275972319,28.7375528648081
"sp|Q09666|AHNK_HUMAN",36,35,33,39,36,39,0.446162896537588,0.588109258420997,29.4288686220507,29.6221031089005,29.5266078795561,29.3614972182707,29.1120083855546,29.6730299198971
"sp|Q0PNE2|ELP6_HUMAN",2,1,1,1,1,1,0.733152982779544,0.814503291009743,23.8207232989579,22.2072358645737,22.0540525220462,22.5313998364552,22.6269755693553,22.4009379536108
"sp|Q0VDF9|HSP7E_HUMAN",14,14,13,13,15,12,0.357359252501831,0.505956913278454,28.2306538723341,28.3402687306272,28.2170934148753,28.4489923236526,28.4560840045454,28.2461012427712
"sp|Q10471|GALT2_HUMAN;sp|Q8N4A0|GALT4_HUMAN",5,3,6,5,6,4,0.225557884008012,0.378070607637443,25.5277301498651,25.3728137353584,26.0261550546853,25.8798610017889,26.0400144413991,25.8252960584933
"sp|Q10567|AP1B1_HUMAN",8,8,8,8,9,9,0.0171086923554633,0.0688008813570319,27.3392387006364,27.2295562914518,27.1863756144533,27.6671280338497,27.5375161929314,27.7959361159203
"sp|Q10570|CPSF1_HUMAN",8,10,10,8,9,10,0.22861746550901,0.380965622929409,26.3233428790401,26.4655923560912,26.7558245405761,26.6007513650267,26.744297787177,26.8380832128256
"sp|Q10589|BST2_HUMAN",1,0,1,1,1,1,0.554237015368403,0.677847824052569,24.5755870914976,NA,24.764190500618,24.2963738060414,25.0495976638622,25.3195433026474
"sp|Q10713|MPPA_HUMAN",11,11,11,9,9,10,0.0946208276645699,0.220086987634657,28.0237782525931,27.9746023787946,27.8015609989478,27.720978007794,27.6107563717124,27.7428392283012
"sp|Q10740|LKHA4_YEAST",2,4,3,0,2,2,0.0527968169520099,0.149979795132279,24.8907467778481,25.8535539918757,24.8192513086846,NA,23.7267964556221,NA
"sp|Q12008|PMG2_YEAST;sp|Q12326|PMG3_YEAST",4,4,4,2,4,3,0.00858364795666498,0.0409567421057276,25.2877970972511,25.4879234412665,25.5794499194786,23.3833249643177,24.535131366568,24.4743547532696
"sp|Q12018|CDC53_YEAST",3,4,4,3,2,2,0.0571464022805862,0.157660825264226,24.9307901055678,25.5923632860256,25.644035754311,24.8722657949321,24.6608700395311,23.2825678919096
"sp|Q12044|RCN2_YEAST",3,4,2,2,2,2,0.00132002436537188,0.0103194224787312,25.1486563323539,25.5300876784389,24.7591338206112,23.8588206833006,23.9549345828756,23.6003189334958
"sp|Q12055|KAD6_YEAST",3,3,2,0,1,0,0.202273008279547,0.351710291264722,23.8562379098639,23.9177805806187,22.8916607832299,NA,22.7527136819039,NA
"sp|Q12068|GRE2_YEAST",6,6,7,7,7,6,0.00265922023643064,0.0165938059708814,27.2081448946398,26.8363352724334,26.9265620452515,26.2556149656079,25.8456289130642,26.2074379720209
"sp|Q12074|SPEE_YEAST",6,5,6,5,5,5,0.0019202508563963,0.0133271955743641,27.969775999214,27.7772103470987,27.7251670685626,27.2127205485436,26.8038218328881,26.8763032688026
"sp|Q12099|FAL1_YEAST",0,1,1,1,1,1,0.777333106003671,0.847022648513367,NA,25.1403074374992,25.3237630422778,25.4447248541209,25.1271774711717,25.272999662168
"sp|Q12109|SYWC_YEAST",4,6,4,4,2,4,0.00169239541435194,0.0122323136013663,26.6144334770344,26.8520157733263,26.5531253681296,25.6134025337257,24.9624776869111,25.6602924128433
"sp|Q12114|CHS5_YEAST",4,6,4,5,4,4,0.0246818233019511,0.0893299175209873,25.6420933257437,26.319552572238,25.4792941790292,25.3312952161,24.2893352564627,24.6512480718981
"sp|Q12117|MRH1_YEAST",2,2,2,2,2,2,0.00544009691785571,0.0288602752884289,27.8930825509854,28.3287391525086,28.1376751632265,27.5571807559995,27.437955115571,27.3462318706082
"sp|Q12118|SGT2_YEAST",13,13,13,12,11,11,0.000143432842967599,0.00366222746100946,29.6597509639091,29.79207323287,29.7244801690396,28.5623959504034,28.7215779552479,28.7529672194265
"sp|Q12122|HOSM_YEAST",9,10,10,8,6,9,0.00159727585805145,0.0117889574659205,26.7618440577652,26.529215292701,26.3515038863049,25.6404824830666,24.8609727737084,25.0134887117927
"sp|Q12123|DCS2_YEAST",5,5,4,3,3,4,0.0263247872541991,0.0928692503049013,25.8501352843112,26.6423411538941,26.1771838930687,25.5840620138822,24.8543637808402,25.5789547663813
"sp|Q12125|GET4_YEAST",2,3,4,2,2,2,0.346795735361836,0.497526729855447,25.0227467668254,25.7425743351622,25.7160182669675,26.1571352510086,25.5249426736862,25.6438944915267
"sp|Q12154|GET3_YEAST",7,7,7,7,6,6,0.00276057709988813,0.0170520603161231,28.0734831773531,28.1382727605187,27.9417714637432,27.4957196346205,27.0148930701478,27.1983188236058
"sp|Q12159|YRA1_YEAST",5,6,5,5,5,5,0.0023795283732145,0.0154606058929867,28.2082468482839,28.7916988402941,28.3828366760339,27.2411834726925,27.6006642922395,27.4747591689175
"sp|Q12164|POM33_YEAST",3,3,3,2,2,2,0.000128375829022568,0.00346543812488545,25.9738355671888,26.1499540227477,26.0535765560096,24.6847072277011,25.0020891012947,24.739717809836
"sp|Q12176|MAK21_YEAST",1,2,1,0,0,0,NA,NA,23.0565994033665,22.3616778343796,21.6788543069857,NA,NA,NA
"sp|Q12178|FCY1_YEAST",2,3,3,1,1,2,0.0123823680692438,0.0542116938945566,24.8940969261658,25.7960304992156,26.0935854256934,21.9387863283004,22.2714327791398,24.5107563931567
"sp|Q12189|RPIA_YEAST",1,2,2,0,1,0,0.045294034421244,0.136104952141573,23.5159503034515,24.3626230400587,24.3721965517653,NA,22.7401099902136,NA
"sp|Q12191|BUG1_YEAST",2,2,2,1,1,1,0.0403928164083815,0.126441694040105,24.3642693251244,24.6886015831017,25.1440342143883,23.4455530156805,24.1131662324354,24.2611587795913
"sp|Q12207|NCE2_YEAST",2,2,2,1,1,1,0.000346123086528609,0.00495940586738647,26.9901977509052,26.9326241962896,26.7933047622652,26.0528215715464,25.7595478382435,25.8787501444964
"sp|Q12213|RL7B_YEAST;sp|P05737|RL7A_YEAST",10,10,10,9,9,9,0.000345870186086647,0.00495940586738647,31.5237377507518,31.7587353544799,31.6736455081727,30.4267891197906,30.69768718984,30.6900164319749
"sp|Q12220|UTP12_YEAST",1,1,1,1,0,0,0.0207468466849403,0.0787581011233644,22.8124415798829,23.162981303194,22.5142092415703,21.5640469727058,NA,NA
"sp|Q12230|LSP1_YEAST",7,11,9,7,8,8,0.00972518668853055,0.0450558739906354,29.1660660542132,29.8206659779831,29.6988321978689,27.9834941111106,28.731910675619,28.7149894453743
"sp|Q12250|RPN5_YEAST",5,5,5,5,5,3,0.0159388883875133,0.0651693796329622,26.3430508058852,26.6865087371696,26.7697409766953,25.7629580792503,25.903319064418,24.7850992895296
"sp|Q12265|KPR5_YEAST",5,4,4,2,4,3,0.00620354929181385,0.0320069079617766,25.5624076423471,25.7558620183085,25.6280231768717,23.3769772061557,24.7859546290778,24.2219820370035
"sp|Q12271|INP53_YEAST",4,2,3,1,1,2,0.00330752565560427,0.0195175970450272,24.9186790597671,23.735895436343,24.3912677054805,21.5410125614033,21.9104991867654,22.9225731678892
"sp|Q12285|MDY2_YEAST",5,4,6,4,3,3,0.042428313566687,0.130134802314396,25.991501587452,25.4183143585306,26.5128299651425,25.6071244629042,24.5117880206526,24.6507879717766
"sp|Q12305|RDL1_YEAST",4,4,5,3,5,5,0.606156780411008,0.71793816385031,27.1598328508011,28.1472474337658,28.0675623611546,27.8834908800291,27.7303946474413,27.2220852746894
"sp|Q12306|SMT3_YEAST",2,3,3,2,2,3,0.000414628683855336,0.00529121673414278,27.8253037943151,27.8717846119514,27.8330512258649,26.82935825996,27.0164250002528,27.0717062462899
"sp|Q12314|SFM1_YEAST",4,4,2,2,1,1,0.00516015553734831,0.0275848139556716,25.0800275426617,25.0427100837383,24.3952507611546,23.7849569299926,22.7538651626426,22.2374401941005
"sp|Q12329|HSP42_YEAST",3,3,3,2,2,2,0.00122945499304275,0.00981555081046876,26.7285382660971,26.5347229912053,26.7902620967845,24.6473701210968,25.5574717763677,25.2965572143546
"sp|Q12335|PST2_YEAST",5,6,6,4,5,6,0.001811735022139,0.0127921059511144,29.402757679411,29.5299850721986,29.0538478059006,28.2280617856768,28.4294035925342,28.5117209286039
"sp|Q12363|WTM1_YEAST",13,13,13,13,12,13,0.0010888387218895,0.00898659796478393,30.32921889053,30.5831983968104,30.5166598007316,29.5486656493916,29.7403556682875,29.74806148345
"sp|Q12377|RPN6_YEAST",6,5,8,5,5,4,0.0418471581776772,0.129338679084555,26.2821709651701,26.6324592346397,26.5621341427928,26.3327405678588,25.7188204738238,25.6909988342835
"sp|Q12434|GDIR_YEAST",4,3,5,2,2,4,0.0188216698917176,0.0738656056955278,25.7268028041402,26.0094813346893,26.8815257277842,24.6497240475378,25.0985355277548,25.392969650854
"sp|Q12443|RTN2_YEAST",6,6,5,5,5,5,0.00121504008013963,0.00973227185502002,27.3445357285415,27.2891984997649,26.9986022805049,26.1938242796104,26.4694092221492,26.2613597167129
"sp|Q12446|LAS17_YEAST",1,1,1,0,1,1,0.0542323103313392,0.152111979494215,23.4957779900557,23.3079004476932,23.3423065278832,NA,23.091391903233,22.9250443482293
"sp|Q12447|PAA1_YEAST",5,5,4,5,4,4,0.0407041263127461,0.126836965028111,28.0085207397285,28.0572451630002,27.6913714646201,27.2042934380322,26.8105481774548,27.7057905085278
"sp|Q12449|AHA1_YEAST",9,9,9,9,7,7,0.000289095497120256,0.00451284536399224,27.8083204893075,27.8637161956595,27.969585796229,26.7604038469054,26.6894001386392,27.0077711946021
"sp|Q12451|OSH2_YEAST",2,2,2,2,2,1,0.0262333759848974,0.0926892864758967,23.5795017988116,24.0993351032359,23.5988888241383,22.6576987902415,22.372026437918,20.1690868029797
"sp|Q12452|ERG27_YEAST",7,7,6,4,5,5,0.000384169646984459,0.00511639034829007,26.7373257077983,26.7289173191896,26.3075781503857,24.9263381604219,25.4053127790953,25.0872805146189
"sp|Q12458|YPR1_YEAST",5,5,5,5,5,4,0.0163734030550259,0.0663904127193828,27.213030560517,27.1684132614591,27.2937012254961,26.7723651118812,26.6423035482931,26.0129716809381
"sp|Q12460|NOP56_YEAST",12,11,11,10,11,9,0.000355922245245622,0.00505533747171544,28.5471412250896,28.6204928152496,28.5383494237867,27.7265638419899,27.6955969762309,27.4628683594841
"sp|Q12464|RUVB2_YEAST",7,6,6,5,5,5,0.0033425782263545,0.0196532337111529,26.7245521316149,26.5103562654497,26.4406573304222,25.8262110119224,25.8197167457709,26.037680255312
"sp|Q12466|TCB1_YEAST",7,4,7,4,4,2,0.0159270899474915,0.0651693796329622,25.796027213116,24.9374480691485,26.0844150174326,24.4375526983263,24.7251111004881,23.8324365616349
"sp|Q12480|ETFA_YEAST",4,4,5,4,1,3,0.0789960945562356,0.195616933009081,25.2299610919503,25.2931336754174,25.6090707402502,24.7475949336565,22.3470490978129,24.6983146848549
"sp|Q12497|FMP16_YEAST",2,2,2,2,2,2,0.000648097506124306,0.00659709253109033,25.1907484805335,24.9750546815596,25.2378359022215,24.1164190703029,24.3257893212034,24.2823698872373
"sp|Q12499|NOP58_YEAST",9,8,10,9,9,8,0.00098228640449459,0.00844973833162071,28.4206427406617,28.0412259913881,28.216429145652,27.019459362946,27.3581467289483,27.2935802572837
"sp|Q12513|TMA17_YEAST",5,5,4,3,3,4,0.00152508588681597,0.011446343537608,27.6698548481221,27.7901199746363,27.6177615574688,26.489636915321,27.0188472343549,26.6794663985082
"sp|Q12514|NOT5_YEAST",2,2,2,0,1,1,0.0410123714649186,0.12739125681983,24.6186279192156,24.3379848265723,23.1285988712374,NA,22.726472021748,22.6051821926724
"sp|Q12515|PAR32_YEAST",2,2,4,1,2,1,0.0179070130060301,0.0710175856716423,24.1784366343276,24.4949318171006,25.7099903153552,22.1798668177307,23.7809161080977,22.9083239179008
"sp|Q12522|IF6_YEAST",3,3,3,3,2,3,0.000763798828009587,0.00721841600320086,26.8855794261874,26.864072360125,26.8397142513472,26.016954310023,25.5693487517733,25.9621445691996
"sp|Q12532|RQC2_YEAST",5,4,4,1,4,2,0.0504943765276309,0.145985516990535,25.5764087978236,24.3005810659607,25.1205014035388,23.4659853154348,24.5329209949063,23.8998990717343
"sp|Q12672|RL21B_YEAST",1,1,1,1,1,1,0.812639037501321,0.872937207257629,24.401269092075,25.0136884901252,24.4056542615766,23.3150652428902,27.8863283479853,23.5562325573136
"sp|Q12680|GLT1_YEAST",5,5,7,3,5,1,0.0484721615079529,0.142671675378228,25.4811366689686,25.6323636571087,25.6272942995631,23.9342448321278,25.1772965698551,22.2581816333757
"sp|Q12692|H2AZ_YEAST",1,1,1,1,1,1,0.00585172262010011,0.030513891912283,24.9950278904584,24.5846038625675,24.7792127253218,24.2627662564806,23.7299122942504,23.8705191599311
"sp|Q12743|DFM1_YEAST",2,2,2,2,2,2,0.0278140221320842,0.0967943818642191,24.4256058185336,24.2984141337496,24.5064252914191,23.328694009136,24.1617830769484,22.9862651980259
"sp|Q12746|PGA3_YEAST",7,7,7,5,5,4,0.00141225684312532,0.0108495077602363,26.9463742050329,26.9344665331852,26.9967829926965,25.5357759130371,26.1969522123374,25.5718164976509
"sp|Q12754|RRP12_YEAST",0,1,2,0,0,0,NA,NA,NA,23.396672200641,23.5454296523393,NA,NA,NA
"sp|Q12768|WASC5_HUMAN",1,2,1,1,2,2,0.158298762876044,0.301192290705777,21.3407573114636,23.1482170430953,21.8157470683392,22.0667463202793,24.0113378368431,23.4997844151511
"sp|Q12769|NU160_HUMAN",13,13,15,15,13,14,0.0600378768853731,0.162428054519343,27.7004012321638,27.3131719498493,27.85736674441,28.2566556041212,28.0476011992075,27.8994042354952
"sp|Q12788|TBL3_HUMAN",15,15,13,16,17,15,0.248883634728241,0.400363043532035,28.6355046812895,28.7858832967508,28.5225673332913,28.8266156301104,29.0205340202028,28.6644768971084
"sp|Q12789|TF3C1_HUMAN",2,1,4,2,4,3,0.319075328756531,0.470287196471919,23.597548254229,22.3375393368396,24.1466290789556,23.1534951419088,24.9245790646332,24.0583153556342
"sp|Q12800|TFCP2_HUMAN;sp|Q9NZI6|TF2L1_HUMAN",2,2,3,3,3,3,0.0326966823390566,0.108382625446832,24.3443687510223,24.655733983821,24.6139212588338,25.0307663806219,24.7944918409239,25.0008680950046
"sp|Q12824|SNF5_HUMAN",5,4,6,6,5,5,0.029689961854581,0.101444163371666,25.9284651323436,25.981278269607,26.5088782466331,26.6988263690636,26.6015491098329,26.7470305013408
"sp|Q12849|GRSF1_HUMAN",10,11,7,10,10,9,0.201930718315471,0.351677797070594,27.9688134805954,27.7109269678748,27.2236415637639,28.1977730862366,27.8096207448063,27.8949862242989
"sp|Q12872|SFSWA_HUMAN",3,3,3,5,5,5,0.00764025654350561,0.0372470489481523,23.6784320187448,24.6738642848012,24.0049517816602,25.3099148775324,25.2943531845596,25.0594713304624
"sp|Q12874|SF3A3_HUMAN",12,13,14,14,11,13,0.450418473102584,0.591598026768609,29.4529028881843,29.3989458967755,29.3864887622999,29.3465105176858,29.3032758182178,29.3377213048944
"sp|Q12888|TP53B_HUMAN",11,10,14,9,13,13,0.826028619292888,0.883727955536448,26.9707378760999,26.5143812463502,27.3567616824728,26.61239719464,27.3428628345623,27.0864301753319
"sp|Q12904|AIMP1_HUMAN",8,8,9,9,8,8,0.25069133654423,0.401566887612731,28.9076588577376,29.0136059348312,28.2960331983345,29.0603673065262,28.9745794933552,29.0020209078212
"sp|Q12905|ILF2_HUMAN",9,9,9,9,9,10,0.218366825008279,0.369439164470378,30.2598428783746,30.3595048283905,30.2776269295964,30.4760958068756,30.4595606062352,30.4015374522778
